valuation_date,investor_id,fund_id,currency_code,holding_units,nav_price,market_value
2026-01-22,10,3,USD,300.72688,180.1839,54186.14
2026-01-22,11,1,USD,163.776687,170.8709,27984.67
2026-01-22,11,2,USD,557.094656,120.7257,67255.64
2026-01-22,11,3,USD,99.058356,167.6854,16610.64
2026-01-22,12,1,USD,856.297847,115.0537,98520.24
2026-01-22,12,2,USD,564.945279,76.9941,43497.45
2026-01-22,12,3,USD,193.639837,211.239,40904.29
2026-01-22,13,1,USD,728.386269,52.5368,38267.08
2026-01-22,13,2,USD,148.981659,187.9472,28000.69
2026-01-22,13,3,USD,202.144048,171.1341,34593.74
2026-01-22,14,1,USD,13.452742,75.5805,1016.76
2026-01-22,14,2,USD,528.789589,52.7057,27870.23
2026-01-22,14,3,USD,857.294727,224.245,192244.06
2026-01-22,15,1,USD,638.758566,116.094,74156.04
2026-01-22,15,2,USD,57.307227,162.3497,9303.81
2026-01-22,15,3,USD,627.449357,169.0096,106044.96
2026-01-22,16,1,USD,792.048489,34.6704,27460.64
2026-01-22,16,2,USD,828.416055,116.5568,96557.52
2026-01-22,16,3,USD,717.84642,21.6795,15562.55
2026-01-22,17,1,USD,452.874638,58.4171,26455.62
2026-01-22,17,2,USD,299.639738,228.1015,68348.27
2026-01-22,17,3,USD,239.982829,13.8492,3323.57
2026-01-22,18,1,USD,33.533004,13.4944,452.51
2026-01-22,18,2,USD,984.631859,173.1903,170528.69
2026-01-22,18,3,USD,75.805782,240.0989,18200.88
2026-01-22,19,1,USD,115.923847,210.4924,24401.09
2026-01-22,19,2,USD,796.930505,183.7628,146446.18
2026-01-22,19,3,USD,52.815015,133.0,7024.4
2026-01-22,20,1,USD,978.749204,87.4431,85584.86
2026-01-22,20,2,USD,752.143721,159.9216,120284.03
2026-01-22,20,3,USD,1121.192842,104.8153,117518.16
2026-01-22,21,1,USD,513.456355,65.778,33774.13
2026-01-22,21,2,USD,127.062378,87.6083,11131.72
2026-01-22,21,3,USD,17.993487,166.9583,3004.16
2026-01-22,22,1,USD,14.377654,61.0643,877.96
2026-01-22,22,2,USD,264.115432,167.9108,44347.83
2026-01-22,22,3,USD,334.149149,159.7383,53376.42
2026-01-22,23,1,USD,52.726731,222.5104,11732.25
2026-01-22,23,2,USD,493.316203,194.2108,95807.33
2026-01-22,23,3,USD,599.49123,247.7138,148502.25
2026-01-22,24,1,USD,855.03733,199.9023,170923.93
2026-01-22,24,2,USD,1106.668691,146.6092,162247.81
2026-01-22,24,3,USD,302.328184,32.7387,9897.83
2026-01-22,25,1,USD,389.225149,161.4097,62824.71
2026-01-22,25,2,USD,466.278529,231.8928,108126.63
2026-01-22,25,3,USD,925.687692,41.9035,38789.55
2026-01-22,26,1,USD,210.397255,192.8119,40567.09
2026-01-22,26,2,USD,825.150117,244.7252,201935.03
2026-01-22,26,3,USD,799.644707,26.2032,20953.25
2026-01-22,27,1,USD,21.178558,228.9048,4847.87
2026-01-22,27,2,USD,538.693878,132.6463,71455.75
2026-01-22,27,3,USD,890.176707,130.8208,116453.63
2026-01-22,28,1,USD,845.554957,13.19,11152.87
2026-01-22,28,2,USD,25.456056,192.1458,4891.27
2026-01-22,28,3,USD,148.867395,66.7351,9934.68
2026-01-22,29,1,USD,514.197446,68.451,35197.33
2026-01-22,29,2,USD,95.267568,43.0133,4097.77
2026-01-22,29,3,USD,598.471778,58.4828,35000.31
2026-01-22,30,1,USD,450.897532,164.0893,73987.46
2026-01-22,30,2,USD,285.676762,184.074,52585.66
2026-01-22,30,3,USD,1186.261653,116.4943,138192.72
2026-01-22,31,1,USD,1052.798289,42.2241,44453.46
2026-01-22,31,2,USD,381.046393,198.873,75779.84
2026-01-22,31,3,USD,47.528972,200.0271,9507.08
2026-01-22,32,1,USD,497.872081,205.0505,102088.92
2026-01-22,32,2,USD,900.661093,64.9624,58509.11
2026-01-22,32,3,USD,879.447755,92.2548,81133.28
2026-01-22,33,1,USD,246.980922,22.9778,5675.08
2026-01-22,33,2,USD,1101.21381,247.2103,272231.4
2026-01-22,33,3,USD,961.742169,177.1067,170330.98
2026-01-22,34,1,USD,266.932865,219.4494,58578.26
2026-01-22,34,2,USD,625.766313,54.0509,33823.23
2026-01-22,34,3,USD,755.739015,25.5081,19277.47
2026-01-22,35,1,USD,589.970747,238.8787,140931.45
2026-01-22,35,2,USD,62.528234,248.083,15512.19
2026-01-22,35,3,USD,1125.929432,40.1346,45188.73
2026-01-22,36,1,USD,208.41099,141.7233,29536.69
2026-01-22,36,2,USD,954.279711,59.0496,56349.84
2026-01-22,36,3,USD,608.909459,112.2976,68379.07
2026-01-22,37,1,USD,560.489097,49.3981,27687.1
2026-01-22,37,2,USD,237.043514,111.764,26492.93
2026-01-22,37,3,USD,727.021482,82.7442,60156.81
2026-01-22,38,1,USD,691.706197,242.2542,167568.73
2026-01-22,38,2,USD,241.681206,216.9821,52440.5
2026-01-22,38,3,USD,577.404848,238.2432,137562.78
2026-01-22,39,1,USD,431.498322,100.6522,43431.26
2026-01-22,39,2,USD,564.856182,111.4473,62951.7
2026-01-22,39,3,USD,731.273065,114.0233,83382.17
2026-01-22,40,1,USD,187.054162,238.9018,44687.58
2026-01-22,40,2,USD,578.400868,192.863,111552.13
2026-01-22,40,3,USD,512.876745,29.9759,15373.94
2026-01-22,41,1,USD,1087.748443,82.0556,89255.85
2026-01-22,41,2,USD,644.637217,142.6845,91979.74
2026-01-22,41,3,USD,210.839181,101.3081,21359.72
2026-01-22,42,1,USD,367.01674,77.9742,28617.84
2026-01-22,42,2,USD,674.570521,125.4026,84592.9
2026-01-22,42,3,USD,399.880968,181.5672,72605.27
2026-01-22,43,1,USD,234.858899,229.8717,53987.41
2026-01-22,43,2,USD,5.016661,216.7972,1087.6
2026-01-22,43,3,USD,876.44237,99.8219,87488.14
2026-01-22,44,1,USD,485.466313,109.7968,53302.65
2026-01-22,44,2,USD,473.579639,188.1266,89092.93
2026-01-22,44,3,USD,460.844909,83.8746,38653.18
2026-01-22,45,1,USD,1185.026475,27.0962,32109.71
2026-01-22,45,2,USD,1061.999497,248.1934,263581.27
2026-01-22,45,3,USD,149.37301,233.7111,34910.13
2026-01-22,46,1,USD,194.83486,193.1082,37624.21
2026-01-22,46,2,USD,1148.516252,195.1049,224081.15
2026-01-22,46,3,USD,901.892886,93.6589,84470.3
2026-01-22,47,1,USD,850.954159,162.3951,138190.79
2026-01-22,47,2,USD,441.816649,23.8491,10536.93
2026-01-22,47,3,USD,462.399789,111.7697,51682.29
2026-01-22,48,1,USD,296.150174,124.6541,36916.33
2026-01-22,48,2,USD,1105.762257,96.7394,106970.78
2026-01-22,48,3,USD,847.870746,16.7815,14228.54
2026-01-22,49,1,USD,798.810765,45.4922,36339.66
2026-01-22,49,2,USD,726.522763,236.6237,171912.5
2026-01-22,49,3,USD,176.840868,69.3796,12269.15
2026-01-22,50,1,USD,694.010156,169.0251,117305.14
2026-01-22,50,2,USD,193.712899,38.0154,7364.07
2026-01-22,50,3,USD,110.766968,180.7863,20025.15
2026-01-29,1,1,USD,461.217279,179.4567,82768.53
2026-01-29,1,2,USD,1168.974709,29.2836,34231.79
2026-01-29,1,3,USD,1091.938977,220.2415,240490.28
2026-01-29,2,1,USD,198.988329,112.4492,22376.08
2026-01-29,2,2,USD,830.204159,130.1552,108055.39
2026-01-29,2,3,USD,639.841574,222.7962,142554.27
2026-01-29,3,1,USD,703.295725,186.144,130914.28
2026-01-29,3,2,USD,902.954702,231.8369,209338.22
2026-01-29,3,3,USD,1043.30155,36.2258,37794.43
2026-01-29,4,1,USD,687.134034,201.4081,138394.36
2026-01-29,4,2,USD,977.073626,74.5651,72855.59
2026-01-29,4,3,USD,251.430666,189.5897,47668.66
2026-01-29,5,1,USD,838.810795,11.5409,9680.63
2026-01-29,5,2,USD,202.07843,128.0136,25868.79
2026-01-29,5,3,USD,116.244794,195.6985,22748.93
2026-01-29,6,1,USD,501.407527,110.0422,55175.99
2026-01-29,6,2,USD,346.008313,113.4279,39247.0
2026-01-29,6,3,USD,211.681557,54.736,11586.6
2026-01-29,7,1,USD,161.198475,126.7531,20432.41
2026-01-29,7,2,USD,603.136503,36.4572,21988.67
2026-01-29,7,3,USD,680.510561,61.0176,41523.12
2026-01-29,8,1,USD,241.129017,189.9798,45809.64
2026-01-29,8,2,USD,971.014351,56.0524,54427.68
2026-01-29,8,3,USD,1179.53655,219.1877,258539.9
2026-01-29,9,1,USD,528.87654,229.1131,121172.54
2026-01-29,9,2,USD,131.034537,162.7441,21325.1
2026-01-29,9,3,USD,95.771762,30.5697,2927.71
2026-01-29,10,1,USD,149.617895,25.423,3803.74
2026-01-29,10,2,USD,35.599982,66.3472,2361.96
2026-01-29,10,3,USD,582.233223,192.5281,112096.26
2026-01-29,11,1,USD,11.407891,73.8594,842.58
2026-01-29,11,2,USD,1146.25648,169.6773,194493.7
2026-01-29,11,3,USD,947.048601,20.0462,18984.73
2026-01-29,12,1,USD,253.28203,200.0288,50663.7
2026-01-29,12,2,USD,450.798964,134.8178,60775.72
2026-01-29,12,3,USD,1154.469455,73.8006,85200.54
2026-01-29,13,1,USD,583.111386,191.6588,111758.43
2026-01-29,13,2,USD,725.245861,90.772,65832.02
2026-01-29,13,3,USD,818.231999,92.3386,75554.4
2026-01-29,14,1,USD,378.268565,67.5033,25534.38
2026-01-29,14,2,USD,433.452752,105.6331,45786.96
2026-01-29,14,3,USD,732.97087,244.0732,178898.55
2026-01-29,15,1,USD,1047.692919,203.5048,213210.54
2026-01-29,15,2,USD,3.701596,218.93,810.39
2026-01-29,15,3,USD,482.170028,210.5011,101497.32
2026-01-29,16,1,USD,1110.04454,16.1633,17941.98
2026-01-29,16,2,USD,147.473447,137.351,20255.63
2026-01-29,16,3,USD,1141.274327,190.3455,217236.43
2026-01-29,17,1,USD,298.245168,118.4603,35330.21
2026-01-29,17,2,USD,823.421875,218.7647,180135.64
2026-01-29,17,3,USD,617.896802,168.4548,104087.68
2026-01-29,18,1,USD,3.754932,163.1376,612.57
2026-01-29,18,2,USD,1130.325247,87.3241,98704.63
2026-01-29,18,3,USD,760.532761,219.6243,167031.48
2026-01-29,19,1,USD,1163.517092,186.5951,217106.59
2026-01-29,19,2,USD,813.515304,66.0541,53736.02
2026-01-29,19,3,USD,581.443373,187.4091,108967.78
2026-01-29,20,1,USD,952.752454,93.6001,89177.72
2026-01-29,20,2,USD,1126.901703,235.9546,265897.64
2026-01-29,20,3,USD,571.346301,168.0014,95986.98
2026-01-29,21,1,USD,839.39968,34.1094,28631.42
2026-01-29,21,2,USD,461.830252,155.7217,71916.99
2026-01-29,21,3,USD,854.330368,218.7661,186898.52
2026-01-29,22,1,USD,1051.480808,198.3669,208578.99
2026-01-29,22,2,USD,859.998755,17.619,15152.32
2026-01-29,22,3,USD,597.510068,30.9016,18464.02
2026-01-29,23,1,USD,998.824933,249.1131,248820.38
2026-01-29,23,2,USD,1184.66353,122.0327,144567.69
2026-01-29,23,3,USD,1075.690291,239.2123,257318.35
2026-01-29,24,1,USD,578.602254,139.7603,80865.62
2026-01-29,24,2,USD,292.027198,50.9039,14865.32
2026-01-29,24,3,USD,1133.051854,177.9782,201658.53
2026-01-29,25,1,USD,126.563613,248.4068,31439.26
2026-01-29,25,2,USD,35.066138,232.9608,8169.04
2026-01-29,25,3,USD,391.800954,102.0376,39978.43
2026-01-29,26,1,USD,336.429416,182.602,61432.68
2026-01-29,26,2,USD,799.119217,238.3609,190478.78
2026-01-29,26,3,USD,804.721526,169.7143,136572.75
2026-01-29,27,1,USD,1107.283424,162.0516,179437.05
2026-01-29,27,2,USD,590.350539,200.9297,118618.96
2026-01-29,27,3,USD,399.361341,63.7135,25444.71
2026-01-29,28,1,USD,691.166503,231.7234,160159.45
2026-01-29,28,2,USD,77.600434,92.3742,7168.28
2026-01-29,28,3,USD,1092.200551,188.3123,205674.8
2026-01-29,29,1,USD,870.033703,166.9407,145244.04
2026-01-29,29,2,USD,942.098259,241.8995,227893.1
2026-01-29,29,3,USD,524.354704,66.0082,34611.71
2026-01-29,30,1,USD,310.912738,79.8344,24821.53
2026-01-29,30,2,USD,133.659027,91.6571,12250.8
2026-01-29,30,3,USD,710.640585,55.1575,39197.16
2026-01-29,31,1,USD,1130.409212,147.4814,166714.33
2026-01-29,31,2,USD,152.90096,85.2093,13028.58
2026-01-29,31,3,USD,456.234129,186.8603,85252.05
2026-01-29,32,1,USD,372.958696,151.6143,56545.87
2026-01-29,32,2,USD,227.829211,103.1549,23501.7
2026-01-29,32,3,USD,508.438194,195.1074,99200.05
2026-01-29,33,1,USD,957.021767,234.142,224078.99
2026-01-29,33,2,USD,151.568838,169.2983,25660.35
2026-01-29,33,3,USD,708.93118,35.5806,25224.2
2026-01-29,34,1,USD,11.026226,214.5669,2365.86
2026-01-29,34,2,USD,379.11147,205.8755,78049.76
2026-01-29,34,3,USD,356.188263,62.537,22274.95
2026-01-29,35,1,USD,815.977107,45.3821,37030.75
2026-01-29,35,2,USD,340.07139,189.2944,64373.61
2026-01-29,35,3,USD,1018.952964,208.6603,212615.03
2026-01-29,36,1,USD,41.212639,86.8334,3578.63
2026-01-29,36,2,USD,602.853593,175.264,105658.53
2026-01-29,36,3,USD,328.143051,213.4406,70039.05
2026-01-29,37,1,USD,688.766344,161.4585,111207.18
2026-01-29,37,2,USD,258.846076,79.9588,20697.02
2026-01-29,37,3,USD,1159.794844,24.115,27968.45
2026-01-29,38,1,USD,972.252214,46.6485,45354.11
2026-01-29,38,2,USD,860.119568,213.5368,183667.18
2026-01-29,38,3,USD,1121.319489,64.0172,71783.73
2026-01-29,39,1,USD,882.87069,231.5579,204435.68
2026-01-29,39,2,USD,931.246485,215.6269,200801.79
2026-01-29,39,3,USD,872.874556,81.7844,71387.52
2026-01-29,40,1,USD,978.014594,228.9703,223936.29
2026-01-29,40,2,USD,191.03187,15.1758,2899.06
2026-01-29,40,3,USD,470.742688,111.385,52433.67
2026-01-29,41,1,USD,568.105942,93.5937,53171.14
2026-01-29,41,2,USD,469.635258,27.2376,12791.74
2026-01-29,41,3,USD,872.105521,77.7674,67821.38
2026-01-29,42,1,USD,1107.676544,178.2661,197461.18
2026-01-29,42,2,USD,657.612038,33.3567,21935.77
2026-01-29,42,3,USD,388.102303,199.9066,77584.21
2026-01-29,43,1,USD,1039.026518,22.9896,23886.8
2026-01-29,43,2,USD,1121.490515,82.9778,93058.82
2026-01-29,43,3,USD,785.560782,148.5178,116669.76
2026-01-29,44,1,USD,530.260489,125.786,66699.35
2026-01-29,44,2,USD,1076.661704,60.3439,64969.97
2026-01-29,44,3,USD,965.230132,56.9572,54976.81
2026-01-29,45,1,USD,781.485593,96.9342,75752.68
2026-01-29,45,2,USD,1027.369555,34.4675,35410.86
2026-01-29,45,3,USD,942.599103,216.0234,203623.46
2026-01-29,46,1,USD,451.866951,245.8481,111090.63
2026-01-29,46,2,USD,815.334319,50.3735,41071.24
2026-01-29,46,3,USD,67.59781,95.3401,6444.78
2026-01-29,47,1,USD,568.650906,236.8152,134665.18
2026-01-29,47,2,USD,140.816215,133.7044,18827.75
2026-01-29,47,3,USD,406.182983,114.1171,46352.42
2026-01-29,48,1,USD,178.281986,183.4121,32699.07
2026-01-29,48,2,USD,294.001204,38.5126,11322.75
2026-01-29,48,3,USD,475.973757,82.6455,39337.09
2026-01-29,49,1,USD,715.386575,51.3969,36768.65
2026-01-29,49,2,USD,894.240281,196.204,175453.52
2026-01-29,49,3,USD,1189.396752,170.9766,203359.01
2026-01-29,50,1,USD,107.533378,121.2817,13041.83
2026-01-29,50,2,USD,981.834185,101.7042,99856.66
2026-01-29,50,3,USD,758.800217,116.8284,88649.42
2026-02-05,1,1,USD,13.922901,37.9906,528.94
2026-02-05,1,2,USD,146.461876,163.9382,24010.7
2026-02-05,1,3,USD,1090.17414,63.9844,69754.14
2026-02-05,2,1,USD,704.220589,246.9638,173916.99
2026-02-05,2,2,USD,575.398039,176.4942,101554.42
2026-02-05,2,3,USD,113.463886,152.291,17279.53
2026-02-05,3,1,USD,460.751854,249.989,115182.9
2026-02-05,3,2,USD,843.284381,81.6072,68818.08
2026-02-05,3,3,USD,150.283725,88.055,13233.23
2026-02-05,4,1,USD,856.521776,216.9305,185805.7
2026-02-05,4,2,USD,645.01328,107.2793,69196.57
2026-02-05,4,3,USD,840.890292,104.5112,87882.45
2026-02-05,5,1,USD,980.955412,198.0339,194262.43
2026-02-05,5,2,USD,636.105193,25.3436,16121.2
2026-02-05,5,3,USD,1004.572728,139.3556,139992.84
2026-02-05,6,1,USD,982.593126,166.4082,163511.55
2026-02-05,6,2,USD,904.209859,59.7913,54063.88
2026-02-05,6,3,USD,790.298857,38.1583,30156.46
2026-02-05,7,1,USD,1034.404131,176.8518,182936.23
2026-02-05,7,2,USD,6.388803,117.3359,749.64
2026-02-05,7,3,USD,377.155299,19.3944,7314.7
2026-02-05,8,1,USD,690.097235,166.6337,114993.46
2026-02-05,8,2,USD,105.385115,71.6225,7547.95
2026-02-05,8,3,USD,903.682477,30.3065,27387.45
2026-02-05,9,1,USD,149.660544,81.6587,12221.09
2026-02-05,9,2,USD,1159.531399,51.1848,59350.38
2026-02-05,9,3,USD,1172.523719,167.9582,196934.97
2026-02-05,10,1,USD,298.004502,21.0799,6281.91
2026-02-05,10,2,USD,1134.953512,227.1087,257757.82
2026-02-05,10,3,USD,352.076194,138.1846,48651.51
2026-02-05,11,1,USD,167.826056,127.7063,21432.44
2026-02-05,11,2,USD,375.523259,228.588,85840.11
2026-02-05,11,3,USD,1196.156594,155.4813,185979.98
2026-02-05,12,1,USD,612.708415,175.1033,107287.27
2026-02-05,12,2,USD,795.140396,20.7365,16488.43
2026-02-05,12,3,USD,44.080739,44.0002,1939.56
2026-02-05,13,1,USD,1027.302207,61.6511,63334.31
2026-02-05,13,2,USD,161.049607,142.497,22949.09
2026-02-05,13,3,USD,710.139767,76.575,54378.95
2026-02-05,14,1,USD,874.925285,111.2836,97364.84
2026-02-05,14,2,USD,659.818333,72.5619,47877.67
2026-02-05,14,3,USD,779.722728,49.1966,38359.71
2026-02-05,15,1,USD,547.281299,236.7377,129562.12
2026-02-05,15,2,USD,811.830805,235.6478,191306.14
2026-02-05,15,3,USD,171.89274,58.9031,10125.02
2026-02-05,16,1,USD,755.481843,74.6559,56401.18
2026-02-05,16,2,USD,759.74381,164.9371,125309.94
2026-02-05,16,3,USD,857.333961,145.2741,124548.42
2026-02-05,17,1,USD,777.325334,132.7426,103184.19
2026-02-05,17,2,USD,196.851686,207.1763,40783.0
2026-02-05,17,3,USD,379.632407,199.0682,75572.74
2026-02-05,18,1,USD,454.730281,241.3642,109755.61
2026-02-05,18,2,USD,296.997223,74.8301,22224.33
2026-02-05,18,3,USD,637.764199,174.155,111069.82
2026-02-05,19,1,USD,488.137517,89.0458,43466.6
2026-02-05,19,2,USD,106.76899,228.2189,24366.7
2026-02-05,19,3,USD,933.685141,45.1191,42127.03
2026-02-05,20,1,USD,957.71684,75.6752,72475.41
2026-02-05,20,2,USD,117.536226,245.0765,28805.37
2026-02-05,20,3,USD,266.670686,238.4279,63581.73
2026-02-05,21,1,USD,939.280342,39.6408,37233.82
2026-02-05,21,2,USD,631.770808,220.1229,139067.22
2026-02-05,21,3,USD,706.59246,203.6316,143884.55
2026-02-05,22,1,USD,114.648669,93.7361,10746.72
2026-02-05,22,2,USD,686.58969,77.6792,53333.74
2026-02-05,22,3,USD,325.26476,33.7759,10986.11
2026-02-05,23,1,USD,57.555942,86.3191,4968.18
2026-02-05,23,2,USD,902.247498,53.3614,48145.19
2026-02-05,23,3,USD,967.301995,172.6749,167028.78
2026-02-05,24,1,USD,946.496876,142.4012,134782.29
2026-02-05,24,2,USD,1058.425371,106.6363,112866.57
2026-02-05,24,3,USD,710.772149,72.1746,51299.7
2026-02-05,25,1,USD,823.990019,181.1734,149285.07
2026-02-05,25,2,USD,789.075522,44.2408,34909.33
2026-02-05,25,3,USD,681.07293,74.1688,50514.36
2026-02-05,26,1,USD,1102.129973,163.4064,180095.09
2026-02-05,26,2,USD,444.180838,196.6068,87328.97
2026-02-05,26,3,USD,813.85827,110.3785,89832.46
2026-02-05,27,1,USD,549.343909,115.3504,63367.04
2026-02-05,27,2,USD,424.8017,122.4798,52029.63
2026-02-05,27,3,USD,344.183593,238.6279,82131.81
2026-02-05,28,1,USD,624.713596,182.432,113967.75
2026-02-05,28,2,USD,1108.574347,64.9034,71950.24
2026-02-05,28,3,USD,762.762298,30.8661,23543.5
2026-02-05,29,1,USD,366.793803,194.9388,71502.34
2026-02-05,29,2,USD,1014.294729,162.3224,164642.75
2026-02-05,29,3,USD,92.031855,67.6088,6222.16
2026-02-05,30,1,USD,112.36033,148.076,16637.87
2026-02-05,30,2,USD,101.502145,78.6042,7978.49
2026-02-05,30,3,USD,1115.506808,204.0033,227567.07
2026-02-05,31,1,USD,12.833619,237.6152,3049.46
2026-02-05,31,2,USD,812.439676,233.7859,189936.94
2026-02-05,31,3,USD,163.714059,129.4732,21196.58
2026-02-05,32,1,USD,822.146237,172.4258,141759.22
2026-02-05,32,2,USD,638.891214,39.926,25508.37
2026-02-05,32,3,USD,16.680315,55.6442,928.16
2026-02-05,33,1,USD,997.676904,11.7497,11722.4
2026-02-05,33,2,USD,509.974692,138.238,70497.88
2026-02-05,33,3,USD,414.072751,248.6133,102943.99
2026-02-05,34,1,USD,793.408933,230.9101,183206.14
2026-02-05,34,2,USD,1199.001502,236.7859,283906.65
2026-02-05,34,3,USD,820.893722,20.1654,16553.65
2026-02-05,35,1,USD,538.382452,50.4478,27160.21
2026-02-05,35,2,USD,1116.222434,193.2905,215755.19
2026-02-05,35,3,USD,1084.558343,51.9554,56348.66
2026-02-05,36,1,USD,440.461125,41.9965,18497.83
2026-02-05,36,2,USD,423.94984,22.2176,9419.15
2026-02-05,36,3,USD,594.609434,50.9162,30275.25
2026-02-05,37,1,USD,1163.674084,91.1101,106022.46
2026-02-05,37,2,USD,814.875808,209.6143,170809.62
2026-02-05,37,3,USD,1020.932461,215.8735,220392.26
2026-02-05,38,1,USD,348.077687,125.9499,43840.35
2026-02-05,38,2,USD,317.700945,10.5362,3347.36
2026-02-05,38,3,USD,757.411744,104.4692,79126.2
2026-02-05,39,1,USD,1107.66764,232.9862,258071.27
2026-02-05,39,2,USD,1150.961929,133.727,153914.69
2026-02-05,39,3,USD,1072.101429,234.4995,251407.25
2026-02-05,40,1,USD,1070.99269,213.6044,228768.75
2026-02-05,40,2,USD,68.996075,11.4139,787.51
2026-02-05,40,3,USD,552.424651,81.6042,45080.17
2026-02-05,41,1,USD,128.596866,93.9332,12079.52
2026-02-05,41,2,USD,866.920309,106.4963,92323.81
2026-02-05,41,3,USD,10.63648,113.3929,1206.1
2026-02-05,42,1,USD,237.053321,136.9832,32472.32
2026-02-05,42,2,USD,1078.21195,108.5726,117064.27
2026-02-05,42,3,USD,1095.730935,11.6585,12774.58
2026-02-05,43,1,USD,923.337129,70.0323,64663.42
2026-02-05,43,2,USD,564.838416,99.8343,56390.25
2026-02-05,43,3,USD,437.394837,224.1264,98031.73
2026-02-05,44,1,USD,643.712862,74.6756,48069.64
2026-02-05,44,2,USD,1187.243096,167.5071,198871.65
2026-02-05,44,3,USD,527.228041,43.5699,22971.27
2026-02-05,45,1,USD,896.509306,11.3945,10215.28
2026-02-05,45,2,USD,1060.291519,180.2127,191078.0
2026-02-05,45,3,USD,132.798772,78.3759,10408.22
2026-02-05,46,1,USD,160.416398,111.0534,17814.79
2026-02-05,46,2,USD,397.456213,17.5856,6989.51
2026-02-05,46,3,USD,799.445783,237.6102,189956.47
2026-02-05,47,1,USD,1151.638624,245.9029,283191.28
2026-02-05,47,2,USD,142.550767,127.3763,18157.59
2026-02-05,47,3,USD,594.681115,173.6168,103246.63
2026-02-05,48,1,USD,152.920785,190.2616,29094.95
2026-02-05,48,2,USD,936.404996,105.9702,99231.02
2026-02-05,48,3,USD,871.193468,188.0544,163831.76
2026-02-05,49,1,USD,990.767181,41.5402,41156.67
2026-02-05,49,2,USD,1149.214313,200.2511,230131.43
2026-02-05,49,3,USD,151.348294,92.5889,14013.17
2026-02-05,50,1,USD,16.378746,174.265,2854.24
2026-02-05,50,2,USD,62.447804,209.1606,13061.62
2026-02-05,50,3,USD,515.598061,153.3008,79041.6
2026-02-12,1,1,USD,9.634669,125.2463,1206.71
2026-02-12,1,2,USD,338.668044,29.8276,10101.65
2026-02-12,1,3,USD,514.742323,158.2272,81446.24
2026-02-12,2,1,USD,875.098287,54.8465,47996.08
2026-02-12,2,2,USD,337.366603,37.6048,12686.6
2026-02-12,2,3,USD,316.236877,178.2294,56362.71
2026-02-12,3,1,USD,799.596538,112.9981,90352.89
2026-02-12,3,2,USD,568.671394,197.8521,112512.83
2026-02-12,3,3,USD,123.677871,185.3096,22918.7
2026-02-12,4,1,USD,733.320533,55.2806,40538.4
2026-02-12,4,2,USD,1025.846302,160.9379,165097.55
2026-02-12,4,3,USD,178.47132,38.9107,6944.44
2026-02-12,5,1,USD,481.539792,75.7268,36465.47
2026-02-12,5,2,USD,230.61287,45.0902,10398.38
2026-02-12,5,3,USD,21.193614,57.9144,1227.42
2026-02-12,6,1,USD,1037.220133,101.2846,105054.43
2026-02-12,6,2,USD,629.965418,178.0381,112157.85
2026-02-12,6,3,USD,1176.149209,63.2261,74363.33
2026-02-12,7,1,USD,511.291028,24.7239,12641.11
2026-02-12,7,2,USD,512.487393,22.3973,11478.33
2026-02-12,7,3,USD,132.065939,97.2583,12844.51
2026-02-12,8,1,USD,1131.598497,180.7805,204570.94
2026-02-12,8,2,USD,296.362364,224.8255,66629.82
2026-02-12,8,3,USD,218.101949,10.1286,2209.07
2026-02-12,9,1,USD,792.516909,87.1935,69102.32
2026-02-12,9,2,USD,342.380364,77.2382,26444.84
2026-02-12,9,3,USD,727.826188,113.4178,82548.45
2026-02-12,10,1,USD,302.715656,127.9087,38719.97
2026-02-12,10,2,USD,401.138577,36.7669,14748.62
2026-02-12,10,3,USD,802.737048,173.9108,139604.64
2026-02-12,11,1,USD,924.556373,41.2739,38160.05
2026-02-12,11,2,USD,432.682449,204.4085,88443.97
2026-02-12,11,3,USD,891.518424,151.3387,134921.24
2026-02-12,12,1,USD,725.656569,67.1805,48749.97
2026-02-12,12,2,USD,331.136336,150.2385,49749.43
2026-02-12,12,3,USD,104.677408,35.5277,3718.95
2026-02-12,13,1,USD,755.470354,154.4404,116675.14
2026-02-12,13,2,USD,49.246722,242.3992,11937.37
2026-02-12,13,3,USD,1060.849649,206.1782,218724.07
2026-02-12,14,1,USD,231.513009,116.9848,27083.5
2026-02-12,14,2,USD,118.364892,236.0363,27938.41
2026-02-12,14,3,USD,742.812443,82.3543,61173.8
2026-02-12,15,1,USD,569.038224,192.6371,109617.87
2026-02-12,15,2,USD,640.269065,46.8814,30016.71
2026-02-12,15,3,USD,153.398334,110.371,16930.73
2026-02-12,16,1,USD,853.923755,223.9808,191262.53
2026-02-12,16,2,USD,911.226188,213.0611,194146.85
2026-02-12,16,3,USD,672.415262,93.3615,62777.7
2026-02-12,17,1,USD,439.21443,161.1675,70787.09
2026-02-12,17,2,USD,140.914722,114.6702,16158.72
2026-02-12,17,3,USD,579.384742,135.7031,78624.31
2026-02-12,18,1,USD,1142.933075,199.8124,228372.2
2026-02-12,18,2,USD,200.322154,75.7957,15183.56
2026-02-12,18,3,USD,1160.98433,79.5175,92318.57
2026-02-12,19,1,USD,1146.963506,24.5904,28204.29
2026-02-12,19,2,USD,1166.968799,55.6458,64936.91
2026-02-12,19,3,USD,977.440206,128.8062,125900.36
2026-02-12,20,1,USD,638.963823,133.237,85133.62
2026-02-12,20,2,USD,89.982633,115.0588,10353.29
